Region,Country,ISO Code,Drug Group,Drug,Year,KG Equivalent
Asia,Kyrgyzstan,KGZ,Substances not under international control,Other substances not under int. control,2005,206.91
Asia,Kyrgyzstan,KGZ,Opioids,Poppy plants,2005,1820.29
Asia,Lao People's Democratic Republic,LAO,ATS,Methamphetamine,2005,419.06781
Asia,Lao People's Democratic Republic,LAO,ATS,Methamphetamine,2005,4.8
Asia,Lao People's Democratic Republic,LAO,Opioids,Opium,2005,31.2
Asia,Lao People's Democratic Republic,LAO,Opioids,Heroin,2005,22.7
Asia,Lao People's Democratic Republic,LAO,ATS,Non-specified ATS,2005,467.57625
Asia,Lao People's Democratic Republic,LAO,Cannabis-type,Marijuana (herb),2005,1600
Europe,Latvia,LVA,Opioids,Heroin,2005,0.001
Europe,Latvia,LVA,Opioids,Opium,2005,0.305999994
Europe,Latvia,LVA,Cocaine-type,"Cocaine (base, paste and salts)",2005,0.6839
Europe,Latvia,LVA,Hallucinogens,Non-specified hallucinogens,2005,0.05215
Europe,Latvia,LVA,Opioids,Heroin,2005,0.04229
Europe,Latvia,LVA,Opioids,Illicit morphine,2005,0.001
Europe,Latvia,LVA,Opioids,Opium,2005,0.00558
Europe,Latvia,LVA,Opioids,Poppy plants,2005,64.262
Europe,Latvia,LVA,Cannabis-type,Marijuana (herb),2005,25.092
Europe,Latvia,LVA,Cannabis-type,Hashish (resin),2005,1.5538
Europe,Latvia,LVA,Hallucinogens,LSD,2005,0.0001095
Europe,Latvia,LVA,ATS,Ecstasy-type substances,2005,5.944927
Europe,Latvia,LVA,ATS,Methamphetamine,2005,3.41552
Europe,Latvia,LVA,ATS,Amphetamine,2005,3.789
Europe,Latvia,LVA,Opioids,Poppy seed,2005,65
Europe,Latvia,LVA,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,0.026629999
Asia,Lebanon,LBN,Cocaine-type,"Cocaine (base, paste and salts)",2005,23.965
Asia,Lebanon,LBN,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,0.026029999
Asia,Lebanon,LBN,Opioids,Heroin,2005,0.928
Asia,Lebanon,LBN,Opioids,Opium,2005,0.017
Asia,Lebanon,LBN,Opioids,Poppy seed,2005,2.1
Asia,Lebanon,LBN,Cannabis-type,Cannabis oil,2005,0.032
Asia,Lebanon,LBN,Cannabis-type,Marijuana (herb),2005,0.622
Asia,Lebanon,LBN,Cannabis-type,Hashish (resin),2005,5944.568
Asia,Lebanon,LBN,Cannabis-type,Cannabis plants,2005,1129.956
Asia,Lebanon,LBN,Cannabis-type,Cannabis seed,2005,430.3
Asia,Lebanon,LBN,ATS,Ecstasy-type substances,2005,0.002133
Asia,Lebanon,LBN,Opioids,Other illicit opioids,2005,2.1
Asia,Lebanon,LBN,Cocaine-type,Crack,2005,1.3
Africa,Lesotho,LSO,Cocaine-type,"Cocaine (base, paste and salts)",2005,9.6
Africa,Lesotho,LSO,Cannabis-type,Marijuana (herb),2005,6285
Africa,Lesotho,LSO,Cannabis-type,Cannabis plants,2005,104.2
Africa,Libya,LBY,Any drugs,Any Illicit drugs,2005,NULL
Africa,Libya,LBY,Cocaine-type,"Cocaine (base, paste and salts)",2005,0.151
Africa,Libya,LBY,Hallucinogens,Non-specified hallucinogens,2005,3.766400056
Africa,Libya,LBY,Opioids,Heroin,2005,23.424
Africa,Libya,LBY,Cannabis-type,Hashish (resin),2005,11321.344
Europe,Liechtenstein,LIE,Cocaine-type,"Cocaine (base, paste and salts)",2005,0.023
Europe,Liechtenstein,LIE,Opioids,Heroin,2005,4.004
Europe,Liechtenstein,LIE,Cannabis-type,Marijuana (herb),2005,1.328
Europe,Liechtenstein,LIE,Cannabis-type,Hashish (resin),2005,0.031
Europe,Liechtenstein,LIE,Cannabis-type,Cannabis plants,2005,0.59
Europe,Liechtenstein,LIE,Hallucinogens,LSD,2005,1.50E-05
Europe,Liechtenstein,LIE,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,0.0002
Europe,Lithuania,LTU,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,0.00145
Europe,Lithuania,LTU,Opioids,Opium,2005,0.0999
Europe,Lithuania,LTU,ATS,Ecstasy-type substances,2005,5.057673
Europe,Lithuania,LTU,ATS,Amphetamine,2005,0.65274
Europe,Lithuania,LTU,Cocaine-type,"Cocaine (base, paste and salts)",2005,0.698
Europe,Lithuania,LTU,Opioids,Heroin,2005,1.95
Europe,Lithuania,LTU,Opioids,Poppy plants,2005,166.9
Europe,Lithuania,LTU,Cannabis-type,Marijuana (herb),2005,106
Europe,Lithuania,LTU,Cannabis-type,Hashish (resin),2005,68.29
Europe,Lithuania,LTU,Cannabis-type,Cannabis plants,2005,961
Europe,Lithuania,LTU,ATS,Ecstasy-type substances,2005,0.075
Europe,Lithuania,LTU,ATS,Methamphetamine,2005,3.54
Europe,Lithuania,LTU,ATS,Amphetamine,2005,8.3
Europe,Lithuania,LTU,Sedatives and Tranquillizers,GHB,2005,2.54
Europe,Lithuania,LTU,Opioids,Opium,2005,183.5
Europe,Lithuania,LTU,Opioids,Poppy seed,2005,167
Europe,Lithuania,LTU,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,0.2
Europe,Luxembourg,LUX,Cocaine-type,"Cocaine (base, paste and salts)",2005,1.187
Europe,Luxembourg,LUX,Hallucinogens,Non-specified hallucinogens,2005,0.355
Europe,Luxembourg,LUX,Opioids,Heroin,2005,4.261
Europe,Luxembourg,LUX,Cannabis-type,Marijuana (herb),2005,17.448
Europe,Luxembourg,LUX,Cannabis-type,Hashish (resin),2005,4.955
Europe,Luxembourg,LUX,ATS,Ecstasy-type substances,2005,0.1331965
Europe,Luxembourg,LUX,ATS,Amphetamine,2005,0.08
Europe,Luxembourg,LUX,Opioids,Pharmaceutical opioids,2005,0.08
Asia,"China, Macao SAR",MAC,ATS,Methamphetamine,2005,0.0936
Asia,"China, Macao SAR",MAC,Cocaine-type,"Cocaine (base, paste and salts)",2005,0.005
Asia,"China, Macao SAR",MAC,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,0.040019999
Asia,"China, Macao SAR",MAC,Opioids,Heroin,2005,0.757
Asia,"China, Macao SAR",MAC,Cannabis-type,Marijuana (herb),2005,0.652
Asia,"China, Macao SAR",MAC,Cannabis-type,Hashish (resin),2005,0.076
Asia,"China, Macao SAR",MAC,ATS,Ecstasy-type substances,2005,0.1734
Asia,"China, Macao SAR",MAC,ATS,Methamphetamine,2005,0.015
Asia,"China, Macao SAR",MAC,Substances not under international control,Ketamine and phencyclidine-type substances,2005,11.225
Africa,Madagascar,MDG,Cannabis-type,Cannabis oil,2005,15.75
Africa,Madagascar,MDG,Cannabis-type,Cannabis plants,2005,133605.292
Asia,Malaysia,MYS,ATS,Amphetamine,2005,27.10775
Asia,Malaysia,MYS,Substances not under international control,Ketamine and phencyclidine-type substances,2005,395.92
Asia,Malaysia,MYS,ATS,Ecstasy-type substances,2005,34.4964
Asia,Malaysia,MYS,Cocaine-type,"Cocaine (base, paste and salts)",2005,5.1
Asia,Malaysia,MYS,Opioids,Heroin,2005,222.43
Asia,Malaysia,MYS,Opioids,Opium,2005,3.95
Asia,Malaysia,MYS,Cannabis-type,Marijuana (herb),2005,1166.29
Asia,Malaysia,MYS,Cannabis-type,Cannabis plants,2005,3.5
Asia,Malaysia,MYS,Non-specified,Non-specified,2005,7.635259829
Asia,Malaysia,MYS,ATS,Ecstasy-type substances,2005,94.5
Asia,Malaysia,MYS,ATS,Methamphetamine,2005,38.5
Asia,Malaysia,MYS,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,4.898409891
Asia,Malaysia,MYS,Opioids,Other illicit opioids,2005,12.24602518
Americas,Martinique,MTQ,Cocaine-type,"Cocaine (base, paste and salts)",2005,1792
Africa,Mauritius,MUS,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,0.00612
Africa,Mauritius,MUS,Opioids,Heroin,2005,15.122
Africa,Mauritius,MUS,Opioids,Other illicit opioids,2005,0.225475003
Africa,Mauritius,MUS,Cannabis-type,Marijuana (herb),2005,67.236
Africa,Mauritius,MUS,Cannabis-type,Hashish (resin),2005,0.047
Africa,Mauritius,MUS,Cannabis-type,Cannabis plants,2005,2494.6
Africa,Mauritius,MUS,ATS,Ecstasy-type substances,2005,0.058807
Europe,Malta,MLT,Cocaine-type,"Cocaine (base, paste and salts)",2005,6.3981
Europe,Malta,MLT,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,1.00E-04
Europe,Malta,MLT,Opioids,Heroin,2005,15.4872
Europe,Malta,MLT,Opioids,Other illicit opioids,2005,0.00065
Europe,Malta,MLT,Cannabis-type,Marijuana (herb),2005,1.8866
Europe,Malta,MLT,Cannabis-type,Hashish (resin),2005,19.66286
Europe,Malta,MLT,Cannabis-type,Cannabis plants,2005,0.3
Europe,Malta,MLT,Hallucinogens,LSD,2005,1.50E-07
Europe,Malta,MLT,Opioids,Pharmaceutical opioids,2005,0.0125
Europe,Malta,MLT,ATS,Ecstasy-type substances,2005,4.680983
Europe,Malta,MLT,ATS,Amphetamine,2005,1
Europe,North Macedonia,MKD,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,1.069999976
Europe,North Macedonia,MKD,Opioids,Opium,2005,0.666000026
Europe,North Macedonia,MKD,Cocaine-type,"Cocaine (base, paste and salts)",2005,11.97545
Europe,North Macedonia,MKD,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,1.782
Europe,North Macedonia,MKD,Opioids,Heroin,2005,143.3222
Europe,North Macedonia,MKD,Opioids,Illicit morphine,2005,0.0093
Europe,North Macedonia,MKD,Opioids,Opium,2005,0.008
Europe,North Macedonia,MKD,ATS,Non-specified ATS,2005,0.004
Europe,North Macedonia,MKD,Cannabis-type,Marijuana (herb),2005,203.17462
Europe,North Macedonia,MKD,Cannabis-type,Hashish (resin),2005,7.784
Europe,North Macedonia,MKD,Cannabis-type,Cannabis plants,2005,307.7
Europe,North Macedonia,MKD,Opioids,Pharmaceutical opioids,2005,0.059999999
Europe,North Macedonia,MKD,ATS,Ecstasy-type substances,2005,0.774247
Europe,North Macedonia,MKD,Opioids,Poppy plants,2005,222
Europe,North Macedonia,MKD,Cannabis-type,Cannabis oil,2005,7.7
Asia,Maldives,MDV,Opioids,Heroin,2005,1.56902
Asia,Maldives,MDV,Cannabis-type,Cannabis oil,2005,0.0989
Asia,Maldives,MDV,ATS,Amphetamine,2005,0.0024
Americas,Mexico,MEX,Cocaine-type,"Cocaine (base, paste and salts)",2005,30226.9052
Americas,Mexico,MEX,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,110.0659075
Americas,Mexico,MEX,Opioids,Heroin,2005,362.314
Americas,Mexico,MEX,Opioids,Opium,2005,283.6842
Americas,Mexico,MEX,Opioids,Poppy plants,2005,13266.8
Americas,Mexico,MEX,Cannabis-type,Marijuana (herb),2005,1781063.572
Americas,Mexico,MEX,Cannabis-type,Hashish (resin),2005,89.38
Americas,Mexico,MEX,Cannabis-type,Cannabis plants,2005,21663
Americas,Mexico,MEX,Cocaine-type,Crack,2005,0.495
Americas,Mexico,MEX,ATS,Ecstasy-type substances,2005,7.306
Americas,Mexico,MEX,ATS,Methamphetamine,2005,898.5587
Americas,Mexico,MEX,ATS,Amphetamine,2005,45.2562
Africa,Mali,MLI,Cocaine-type,"Cocaine (base, paste and salts)",2005,0.0035
Africa,Mali,MLI,Cannabis-type,Marijuana (herb),2005,1749
Africa,Mali,MLI,Opioids,Heroin,2005,0.0024
Africa,Mali,MLI,Cocaine-type,"Cocaine (base, paste and salts)",2005,1
Africa,Malawi,MWI,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,0.3
Africa,Malawi,MWI,Opioids,Heroin,2005,12.035
Africa,Malawi,MWI,Cannabis-type,Marijuana (herb),2005,16852.598
Africa,Malawi,MWI,Cannabis-type,Cannabis plants,2005,1982.998
Europe,Monaco,MCO,Cocaine-type,"Cocaine (base, paste and salts)",2005,0.0014
Europe,Monaco,MCO,Cannabis-type,Marijuana (herb),2005,0.01391
Europe,Monaco,MCO,Cannabis-type,Hashish (resin),2005,0.20879
Europe,Republic of Moldova,MDA,Cocaine-type,"Cocaine (base, paste and salts)",2005,0.98
Europe,Republic of Moldova,MDA,Opioids,Other illicit opioids,2005,0.02675
Europe,Republic of Moldova,MDA,Opioids,Opium,2005,15
Europe,Republic of Moldova,MDA,Opioids,Poppy plants,2005,488
Europe,Republic of Moldova,MDA,Cannabis-type,Cannabis plants,2005,573
Europe,Republic of Moldova,MDA,ATS,Ecstasy-type substances,2005,0.091598
Europe,Republic of Moldova,MDA,ATS,Methamphetamine,2005,1.799999952
Europe,Republic of Moldova,MDA,ATS,Amphetamine,2005,0.315
Europe,Republic of Moldova,MDA,Opioids,Heroin,2005,0.87
Africa,Morocco,MAR,Non-specified,Non-specified,2005,0.948999979
Africa,Morocco,MAR,Cocaine-type,"Cocaine (base, paste and salts)",2005,843.047
Africa,Morocco,MAR,Opioids,Heroin,2005,2.022
Africa,Morocco,MAR,Cannabis-type,Cannabis oil,2005,47.007
Africa,Morocco,MAR,Cannabis-type,Hashish (resin),2005,92423.077
Africa,Morocco,MAR,Cannabis-type,Cannabis plants,2005,37210.027
Africa,Morocco,MAR,Cannabis-type,Marijuana (herb),2005,115000
Africa,Morocco,MAR,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,0.948999979
Americas,Montserrat,MSR,Cannabis-type,Marijuana (herb),2005,0.8233
Americas,Montserrat,MSR,Cannabis-type,Cannabis plants,2005,383.8
Africa,Mozambique,MOZ,Cannabis-type,Marijuana (herb),2005,4119
Africa,Mozambique,MOZ,Cannabis-type,Hashish (resin),2005,95
Africa,Mozambique,MOZ,Opioids,Heroin,2005,0.01
Africa,Mozambique,MOZ,Cocaine-type,"Cocaine (base, paste and salts)",2005,21.8
Asia,Myanmar,MMR,ATS,Methamphetamine,2005,328.63545
Asia,Myanmar,MMR,ATS,Methamphetamine,2005,280.3
Asia,Myanmar,MMR,Opioids,Illicit morphine,2005,0.169200003
Asia,Myanmar,MMR,Opioids,Other illicit opioids,2005,0.000425
Asia,Myanmar,MMR,Opioids,Heroin,2005,811.069
Asia,Myanmar,MMR,Opioids,Illicit morphine,2005,43.077
Asia,Myanmar,MMR,Opioids,Opium,2005,900.046
Asia,Myanmar,MMR,Opioids,Other illicit opioids,2005,178.067
Asia,Myanmar,MMR,ATS,Non-specified ATS,2005,912.87725
Asia,Myanmar,MMR,Opioids,Opium,2005,20.055
Asia,Myanmar,MMR,Cannabis-type,Marijuana (herb),2005,126.039
Asia,Myanmar,MMR,ATS,Ecstasy-type substances,2005,1.7421
Asia,Myanmar,MMR,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,2.317739948
Africa,Namibia,NAM,Cocaine-type,"Cocaine (base, paste and salts)",2005,0.197
Africa,Namibia,NAM,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,0.047939999
Africa,Namibia,NAM,Opioids,Heroin,2005,0.001
Africa,Namibia,NAM,Cannabis-type,Marijuana (herb),2005,344.017
Africa,Namibia,NAM,Cocaine-type,Crack,2005,0.0146
Africa,Namibia,NAM,ATS,Ecstasy-type substances,2005,0.031165
Americas,Netherlands Antilles,ANT,ATS,Ecstasy-type substances,2005,0.0813
Americas,Netherlands Antilles,ANT,Cannabis-type,Marijuana (herb),2005,784.1
Americas,Netherlands Antilles,ANT,Cannabis-type,Cannabis plants,2005,40.1
Americas,Netherlands Antilles,ANT,Cannabis-type,Hashish (resin),2005,5484
Americas,Netherlands Antilles,ANT,ATS,Ecstasy-type substances,2005,20.5
Americas,Netherlands Antilles,ANT,Opioids,Heroin,2005,13
Asia,Nepal,NPL,Cannabis-type,Marijuana (herb),2005,5864
Asia,Nepal,NPL,Cannabis-type,Hashish (resin),2005,64.8
Asia,Nepal,NPL,Opioids,Heroin,2005,1.6
Africa,Niger,NER,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,8.766899804
Africa,Niger,NER,ATS,Non-specified ATS,2005,19.50625
Africa,Niger,NER,Cannabis-type,Marijuana (herb),2005,1366.922
Africa,Niger,NER,Cannabis-type,Hashish (resin),2005,0.984
Europe,Netherlands,NLD,Hallucinogens,LSD,2005,0.031346349
Europe,Netherlands,NLD,ATS,Ecstasy-type substances,2005,12
Europe,Netherlands,NLD,ATS,Ecstasy-type substances,2005,502.565977
Europe,Netherlands,NLD,ATS,Amphetamine,2005,265
Europe,Netherlands,NLD,ATS,Amphetamine,2005,0.24794
Europe,Netherlands,NLD,Sedatives and Tranquillizers,GHB,2005,105.5619965
Europe,Netherlands,NLD,Opioids,Pharmaceutical opioids,2005,0.68760001
Europe,Netherlands,NLD,Cocaine-type,"Cocaine (base, paste and salts)",2005,14603
Europe,Netherlands,NLD,Hallucinogens,Non-specified hallucinogens,2005,8.001
Europe,Netherlands,NLD,Opioids,Heroin,2005,901.002
Europe,Netherlands,NLD,Opioids,Illicit morphine,2005,0.012
Europe,Netherlands,NLD,Opioids,Opium,2005,3.063
Europe,Netherlands,NLD,Cannabis-type,Marijuana (herb),2005,4237
Europe,Netherlands,NLD,Cannabis-type,Hashish (resin),2005,12090
Europe,Netherlands,NLD,Cannabis-type,Cannabis plants,2005,167210.3
Europe,Netherlands,NLD,Hallucinogens,LSD,2005,0.052000001
Europe,Netherlands,NLD,Opioids,Pharmaceutical opioids,2005,2
Europe,Netherlands,NLD,ATS,Ecstasy-type substances,2005,430
Europe,Netherlands,NLD,ATS,Amphetamine,2005,1763.005
Europe,Netherlands,NLD,Sedatives and Tranquillizers,GHB,2005,2.042
Europe,Netherlands,NLD,Cannabis-type,Non-specified cannabis-type,2005,2223
Americas,Nicaragua,NIC,Cocaine-type,Crack,2005,0.607600009
Americas,Nicaragua,NIC,Opioids,Heroin,2005,54.3
Americas,Nicaragua,NIC,Cocaine-type,"Cocaine (base, paste and salts)",2005,6947
Americas,Nicaragua,NIC,Cannabis-type,Marijuana (herb),2005,530
Americas,Nicaragua,NIC,Cannabis-type,Cannabis seed,2005,0.2
Americas,Nicaragua,NIC,Cocaine-type,Crack,2005,4.2
Africa,Nigeria,NGA,Opioids,Heroin,2005,70.42
Africa,Nigeria,NGA,Substances not under international control,Other substances not under int. control,2005,88.72
Africa,Nigeria,NGA,Cocaine-type,"Cocaine (base, paste and salts)",2005,395.91
Africa,Nigeria,NGA,Opioids,Other illicit opioids,2005,70.42
Africa,Nigeria,NGA,Cannabis-type,Marijuana (herb),2005,125988.6
Africa,Nigeria,NGA,Non-specified,Non-specified,2005,88.72
Europe,Norway,NOR,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,5.729089872
Europe,Norway,NOR,Hallucinogens,Non-specified hallucinogens,2005,0.206000003
Europe,Norway,NOR,Opioids,Illicit morphine,2005,0.334800005
Europe,Norway,NOR,Opioids,Other illicit opioids,2005,0.282375004
Europe,Norway,NOR,ATS,Non-specified ATS,2005,3.0205
Europe,Norway,NOR,ATS,Ecstasy-type substances,2005,4.345214
Europe,Norway,NOR,ATS,Methamphetamine,2005,0.047925
Europe,Norway,NOR,ATS,Amphetamine,2005,0.770891
Europe,Norway,NOR,Cocaine-type,"Cocaine (base, paste and salts)",2005,177.315
Europe,Norway,NOR,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,7.611
Europe,Norway,NOR,Hallucinogens,Non-specified hallucinogens,2005,6.158
Europe,Norway,NOR,Opioids,Heroin,2005,36.374
Europe,Norway,NOR,Opioids,Illicit morphine,2005,0.003
Europe,Norway,NOR,Opioids,Opium,2005,2.02
Europe,Norway,NOR,Opioids,Other illicit opioids,2005,0.343
Europe,Norway,NOR,ATS,Non-specified ATS,2005,0.005
Europe,Norway,NOR,Cocaine-type,Coca leaf,2005,0.001
Europe,Norway,NOR,Cannabis-type,Cannabis oil,2005,0.01
Europe,Norway,NOR,Cannabis-type,Marijuana (herb),2005,43.764
Europe,Norway,NOR,Cannabis-type,Hashish (resin),2005,1352.043
Europe,Norway,NOR,Cannabis-type,Cannabis plants,2005,43.829
Europe,Norway,NOR,Hallucinogens,LSD,2005,6.95E-06
Europe,Norway,NOR,Substances not under international control,Plant-based NPS,2005,2766.11
Europe,Norway,NOR,ATS,Ecstasy-type substances,2005,0.251
Europe,Norway,NOR,ATS,Methamphetamine,2005,37.497
Europe,Norway,NOR,ATS,Amphetamine,2005,118.802
Europe,Norway,NOR,Opioids,Poppy seed,2005,0.2
Europe,Norway,NOR,Non-specified,Non-specified,2005,0.01
Europe,Norway,NOR,Sedatives and Tranquillizers,GHB,2005,0.572500009
Oceania,New Zealand,NZL,Opioids,Illicit morphine,2005,0.062900001
Oceania,New Zealand,NZL,Opioids,Opium,2005,0.0045
Oceania,New Zealand,NZL,Cocaine-type,Coca leaf,2005,0.43
Oceania,New Zealand,NZL,Opioids,Pharmaceutical opioids,2005,0.006
Oceania,New Zealand,NZL,Cocaine-type,"Cocaine (base, paste and salts)",2005,7.555
Oceania,New Zealand,NZL,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,23
Oceania,New Zealand,NZL,Opioids,Heroin,2005,0.084
Oceania,New Zealand,NZL,Opioids,Illicit morphine,2005,0.006
Oceania,New Zealand,NZL,Opioids,Opium,2005,0.258
Oceania,New Zealand,NZL,Cocaine-type,Coca leaf,2005,0.249
Oceania,New Zealand,NZL,Cannabis-type,Cannabis oil,2005,0.971
Oceania,New Zealand,NZL,Cannabis-type,Marijuana (herb),2005,818.786
Oceania,New Zealand,NZL,Cannabis-type,Hashish (resin),2005,0.24
Oceania,New Zealand,NZL,Cannabis-type,Cannabis plants,2005,13794.9
Oceania,New Zealand,NZL,Cannabis-type,Cannabis seed,2005,2.123669953
Oceania,New Zealand,NZL,Hallucinogens,LSD,2005,6.64E-05
Oceania,New Zealand,NZL,Substances not under international control,Plant-based NPS,2005,18.347
Oceania,New Zealand,NZL,Opioids,Pharmaceutical opioids,2005,0.00018
Oceania,New Zealand,NZL,ATS,Ecstasy-type substances,2005,7.010676
Oceania,New Zealand,NZL,ATS,Methamphetamine,2005,17.72
Oceania,New Zealand,NZL,ATS,Amphetamine,2005,0.337
Oceania,New Zealand,NZL,Sedatives and Tranquillizers,GHB,2005,23
Asia,Oman,OMN,Opioids,Heroin,2005,0.028949999
Asia,Oman,OMN,Opioids,Opium,2005,0.193500008
Asia,Oman,OMN,Cannabis-type,Hashish (resin),2005,0.041850002
Asia,Oman,OMN,Opioids,Heroin,2005,4.139
Asia,Oman,OMN,Opioids,Opium,2005,1.18
Asia,Oman,OMN,Cannabis-type,Hashish (resin),2005,159.58
Asia,Oman,OMN,Cannabis-type,Marijuana (herb),2005,1
Asia,Pakistan,PAK,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,1.238229972
Asia,Pakistan,PAK,Sedatives and Tranquillizers,Depressants (excluding Methaqualone),2005,16.5
Asia,Pakistan,PAK,Opioids,Heroin,2005,2144.382
Asia,Pakistan,PAK,Opioids,Illicit morphine,2005,22196.8
Asia,Pakistan,PAK,Opioids,Opium,2005,6437.482
Asia,Pakistan,PAK,ATS,Non-specified ATS,2005,58.65
Asia,Pakistan,PAK,Opioids,Poppy plants,2005,12164
Asia,Pakistan,PAK,Cannabis-type,Hashish (resin),2005,93539.077
Asia,Pakistan,PAK,ATS,Ecstasy-type substances,2005,0.003081
Asia,Pakistan,PAK,Opioids,Opium,2005,38
Asia,Pakistan,PAK,ATS,Amphetamine,2005,0.6
Asia,Pakistan,PAK,Opioids,Poppy seed,2005,12164
Asia,State of Palestine,PSE,Cannabis-type,Cannabis seed,2005,0.659409985
